ticker,report_id,segmentation_run_id,embedding_run_id,model_name,model_revision,tokenizer_revision,embedding_dimension,eligible_passage_count,embedded_count,skipped_count,truncated_count,failed_count,runtime_seconds,status,warnings,configuration_hash
KP2,5c665d1e-a960-435d-ad3f-6053ff31aae7,3939a595-f9ad-4048-870e-65cc3297158e,5c07b6b7-b06f-438d-98ef-4c588fdf91a8,BAAI/bge-small-en-v1.5,5c38ec7c405ec4b44b94cc5a9bb96e735b38267a,5c38ec7c405ec4b44b94cc5a9bb96e735b38267a,384,520,486,34,0,0,40.10346,COMPLETED_WITH_WARNINGS,"passage 055bb150-69ec-48f1-9a45-a37a7226cbcf: token count 531 exceeds model limit (512), skipped rather than silently truncated; passage 9b0cf125-fa7e-4a0e-8c90-7cc1f6feccf2: token count 872 exceeds model limit (512), skipped rather than silently truncated; passage 02023767-7dc2-4d16-a69e-e48b1d9ab3bd: token count 757 exceeds model limit (512), skipped rather than silently truncated; passage 355c92df-0fd8-404b-813a-103fa7d33ba6: token count 632 exceeds model limit (512), skipped rather than silently truncated; passage 6f5677d1-7c2a-49e9-9490-426cbe879322: token count 708 exceeds model limit (512), skipped rather than silently truncated; passage 4087312b-5116-403a-9ffa-eaf53a36c297: token count 807 exceeds model limit (512), skipped rather than silently truncated; passage 36ee66cf-b61d-4566-9e07-a22b7dad488c: token count 561 exceeds model limit (512), skipped rather than silently truncated; passage 3e1186cf-d6f6-4ec8-873b-0a59826d96b4: token count 811 exceeds model limit (512), skipped rather than silently truncated; passage 1b640074-ce85-4e98-9709-a580cbf75171: token count 651 exceeds model limit (512), skipped rather than silently truncated; passage 58ed0237-2341-4e66-b495-62788851ec87: token count 732 exceeds model limit (512), skipped rather than silently truncated; passage cfac7260-0323-40d8-a468-c81886f7e308: token count 515 exceeds model limit (512), skipped rather than silently truncated; passage f294f10b-422d-4865-9260-73d690fc8eb8: token count 613 exceeds model limit (512), skipped rather than silently truncated; passage 13d16d59-a83d-4b4e-8049-e89b7647e336: token count 659 exceeds model limit (512), skipped rather than silently truncated; passage 9ead69d9-b20d-4cc3-b619-7683c71d6df1: token count 561 exceeds model limit (512), skipped rather than silently truncated; passage becc14c1-eeb6-493b-8f5a-fd128aa8481b: token count 513 exceeds model limit (512), skipped rather than silently truncated; passage b96d0165-984b-4af4-8edf-a644b5986765: token count 675 exceeds model limit (512), skipped rather than silently truncated; passage 318ee8fa-ca71-4087-b61a-3578832f6360: token count 753 exceeds model limit (512), skipped rather than silently truncated; passage 6e99138a-7e49-40a8-885a-06504b3933b3: token count 646 exceeds model limit (512), skipped rather than silently truncated; passage ec4d145d-63bb-4ef1-af9b-3a7dcaaec429: token count 564 exceeds model limit (512), skipped rather than silently truncated; passage e9d3985c-9a7e-422d-84c8-08c993adf212: token count 583 exceeds model limit (512), skipped rather than silently truncated; passage b26b0d0f-029e-4d58-81be-f3b46bc4e9bc: token count 585 exceeds model limit (512), skipped rather than silently truncated; passage e426e067-a271-4aa3-bc2d-1d492dc6cff8: token count 718 exceeds model limit (512), skipped rather than silently truncated; passage f7cde37c-ac71-48b7-909d-cf97b3a3222a: token count 687 exceeds model limit (512), skipped rather than silently truncated; passage 18998895-1d78-420a-99fa-2dabad099fcd: token count 615 exceeds model limit (512), skipped rather than silently truncated; passage b14516da-62a8-494f-ac31-b1924527597e: token count 537 exceeds model limit (512), skipped rather than silently truncated; passage b01aa4bb-c99d-4a44-b2f9-76b8b10a3338: token count 645 exceeds model limit (512), skipped rather than silently truncated; passage dd017e1a-4dcf-4085-97ac-561f22558a13: token count 723 exceeds model limit (512), skipped rather than silently truncated; passage d522513e-d3b5-44ed-b454-69e4bd278049: token count 527 exceeds model limit (512), skipped rather than silently truncated; passage 93773a93-167a-46ab-9f09-4bd389b8f8cd: token count 533 exceeds model limit (512), skipped rather than silently truncated; passage bcf1409c-2cd4-4e5d-aae1-2934ff934f34: token count 522 exceeds model limit (512), skipped rather than silently truncated; passage 6616d95b-b601-437d-a0ad-ef763f7134f6: token count 576 exceeds model limit (512), skipped rather than silently truncated; passage e3b21a9e-b90f-4e8e-9c54-01c9684e7fcf: token count 615 exceeds model limit (512), skipped rather than silently truncated; passage 137a1723-b734-4c5d-9758-bd8a530135d7: token count 547 exceeds model limit (512), skipped rather than silently truncated; passage 03e86cb3-b5bd-4293-89a0-caea742b0366: token count 709 exceeds model limit (512), skipped rather than silently truncated",b6ee7c05f65d9d325f9516b70880ee03f26c5609159985f4c8cde56c0948f3a9
ACT,ccfc1325-dd2d-4f31-af07-f5146a0fdf03,b9a6f6ad-5393-455e-b9bf-b1e050695e29,aff48375-2ff3-4d7c-8afc-2851f4cf0415,BAAI/bge-small-en-v1.5,5c38ec7c405ec4b44b94cc5a9bb96e735b38267a,5c38ec7c405ec4b44b94cc5a9bb96e735b38267a,384,1174,1174,0,0,0,55.939866,COMPLETED,,b6ee7c05f65d9d325f9516b70880ee03f26c5609159985f4c8cde56c0948f3a9
KP2,15fb5b0d-cb2a-4633-8851-a31c37abe2f1,dc2518b7-4fae-4f92-8e57-39042e1f4e3f,24df3d1a-d839-4b85-80a7-4e065d86c673,BAAI/bge-small-en-v1.5,5c38ec7c405ec4b44b94cc5a9bb96e735b38267a,5c38ec7c405ec4b44b94cc5a9bb96e735b38267a,384,496,472,24,0,0,37.241925,COMPLETED_WITH_WARNINGS,"passage 80ca3bcb-3c8c-459b-8a05-e592a9bd530a: token count 522 exceeds model limit (512), skipped rather than silently truncated; passage 853cf6fc-43f2-4bae-8712-091edef9cc38: token count 534 exceeds model limit (512), skipped rather than silently truncated; passage bcbdc0af-6bfd-4233-9162-cb615db0e6a4: token count 522 exceeds model limit (512), skipped rather than silently truncated; passage 8f7abf4b-2e6b-4403-abd6-fe06de211554: token count 853 exceeds model limit (512), skipped rather than silently truncated; passage 64adb543-e125-4e9b-b3c4-c955f1c5d841: token count 685 exceeds model limit (512), skipped rather than silently truncated; passage 3639ceef-f31b-45d3-bff1-2f832b11407e: token count 707 exceeds model limit (512), skipped rather than silently truncated; passage 8f11ef18-ce9a-4aab-bc8a-b3b5a57e271b: token count 725 exceeds model limit (512), skipped rather than silently truncated; passage c38259bf-116d-41c7-9f82-6f932a469fc5: token count 679 exceeds model limit (512), skipped rather than silently truncated; passage a2dc61d5-4e73-4068-a0f5-020ab6f0cf74: token count 724 exceeds model limit (512), skipped rather than silently truncated; passage f184928a-b3c8-4ad7-b16f-77f15582e5eb: token count 636 exceeds model limit (512), skipped rather than silently truncated; passage 49f683cd-ace0-44b3-922a-5bf82cc49797: token count 953 exceeds model limit (512), skipped rather than silently truncated; passage 1cf3ba8c-4ae5-432a-8aa0-992ed70fc3df: token count 683 exceeds model limit (512), skipped rather than silently truncated; passage ebb3e196-dcb9-402f-be46-748935f52907: token count 529 exceeds model limit (512), skipped rather than silently truncated; passage 5b0db87c-09bc-4c76-82a3-96e7bdcb3b75: token count 747 exceeds model limit (512), skipped rather than silently truncated; passage 154964d3-9b99-4dff-a987-df6773a99bd8: token count 757 exceeds model limit (512), skipped rather than silently truncated; passage 7b2521c6-a4ff-4ac9-9892-4953340195b7: token count 635 exceeds model limit (512), skipped rather than silently truncated; passage c75b3c28-3e7c-4063-af63-093ef248a425: token count 657 exceeds model limit (512), skipped rather than silently truncated; passage 208687b7-1768-4c21-9448-fd70faf2f7c2: token count 667 exceeds model limit (512), skipped rather than silently truncated; passage 9613931b-3183-4dda-b53b-2e1aaa9712c6: token count 520 exceeds model limit (512), skipped rather than silently truncated; passage 7731c478-9f2a-48fe-920e-33d79384a5a4: token count 842 exceeds model limit (512), skipped rather than silently truncated; passage bca2caa6-185d-4bc7-9dac-36926d847595: token count 529 exceeds model limit (512), skipped rather than silently truncated; passage e7cef808-ad80-4752-8a87-7b5887347803: token count 599 exceeds model limit (512), skipped rather than silently truncated; passage 0fe08886-50c5-4adf-8172-c9494873748a: token count 531 exceeds model limit (512), skipped rather than silently truncated; passage 46c3b8b1-4742-4791-9e61-9a7760161052: token count 590 exceeds model limit (512), skipped rather than silently truncated",b6ee7c05f65d9d325f9516b70880ee03f26c5609159985f4c8cde56c0948f3a9
SBP,f8ea13f9-796f-4744-a625-a1325ff353b7,36fd2ab0-491c-450a-83e4-9ed98b586df4,44cc5900-f710-4d15-8491-19d6b790ae8b,BAAI/bge-small-en-v1.5,5c38ec7c405ec4b44b94cc5a9bb96e735b38267a,5c38ec7c405ec4b44b94cc5a9bb96e735b38267a,384,200,200,0,0,0,19.016559,COMPLETED,,b6ee7c05f65d9d325f9516b70880ee03f26c5609159985f4c8cde56c0948f3a9
SUR,e963ada9-264f-493c-8877-ced57861c1da,fa0d53b6-7b59-47a7-bf27-25b0257846b3,279b1e97-4de2-4521-af54-b05d454c67b5,BAAI/bge-small-en-v1.5,5c38ec7c405ec4b44b94cc5a9bb96e735b38267a,5c38ec7c405ec4b44b94cc5a9bb96e735b38267a,384,2078,2078,0,0,0,43.000201,COMPLETED,,b6ee7c05f65d9d325f9516b70880ee03f26c5609159985f4c8cde56c0948f3a9
ACT,627c643f-cfeb-4d8c-a6aa-cae4f04f54ae,e218c024-90fe-40b5-ba94-68e64be027a6,91707737-442d-4b9f-a25f-ac9299544a65,BAAI/bge-small-en-v1.5,5c38ec7c405ec4b44b94cc5a9bb96e735b38267a,5c38ec7c405ec4b44b94cc5a9bb96e735b38267a,384,1094,1094,0,0,0,30.848965,COMPLETED,,b6ee7c05f65d9d325f9516b70880ee03f26c5609159985f4c8cde56c0948f3a9
KP2,8ac44907-16b3-41be-b0aa-a2047f51d366,3c27f22a-3ff4-4990-bbc2-c691aae99282,fca61e87-13b8-4b94-91a6-704b39e87d1b,BAAI/bge-small-en-v1.5,5c38ec7c405ec4b44b94cc5a9bb96e735b38267a,5c38ec7c405ec4b44b94cc5a9bb96e735b38267a,384,554,526,28,0,0,42.509294,COMPLETED_WITH_WARNINGS,"passage 4fc503c5-033b-48ff-a1eb-1c6b1a0d8d71: token count 529 exceeds model limit (512), skipped rather than silently truncated; passage 8108dac2-55f6-4ec9-a268-5b5b07bff2e1: token count 522 exceeds model limit (512), skipped rather than silently truncated; passage 20dff3c5-dec1-44d2-8b50-5276021537ee: token count 874 exceeds model limit (512), skipped rather than silently truncated; passage 0cd35c79-6ba4-466e-8b78-00e84de8b629: token count 930 exceeds model limit (512), skipped rather than silently truncated; passage 8aaa4c04-41ce-47df-8975-2f2e6d368361: token count 575 exceeds model limit (512), skipped rather than silently truncated; passage fb30acdf-a5bd-480c-8796-61497062e3c7: token count 681 exceeds model limit (512), skipped rather than silently truncated; passage cb814802-309a-490b-ad58-21ed4451f9ec: token count 716 exceeds model limit (512), skipped rather than silently truncated; passage 6f533488-5ba2-4c14-9dd9-5fe445b0c36b: token count 681 exceeds model limit (512), skipped rather than silently truncated; passage 7755ab13-38d5-4c5f-adb5-ddc400a825f7: token count 668 exceeds model limit (512), skipped rather than silently truncated; passage 675d3d0e-f77e-4b49-a9fb-466f0360fced: token count 598 exceeds model limit (512), skipped rather than silently truncated; passage ee39b2da-4717-468c-a14d-078f3aada996: token count 720 exceeds model limit (512), skipped rather than silently truncated; passage 1940cf11-893e-4f24-b80a-a730be7b0ba7: token count 766 exceeds model limit (512), skipped rather than silently truncated; passage a926d2fa-7b8a-4d8d-a3e0-13e50efdffeb: token count 556 exceeds model limit (512), skipped rather than silently truncated; passage 04a70b3a-d0ed-461e-a57a-4c232014fa72: token count 832 exceeds model limit (512), skipped rather than silently truncated; passage 17c5a0ed-ce4a-46f8-afb2-623b66587218: token count 615 exceeds model limit (512), skipped rather than silently truncated; passage ac7fd129-7066-4526-8b76-561990e11570: token count 715 exceeds model limit (512), skipped rather than silently truncated; passage 290418d8-3d2e-4915-bc42-cfd04fe838fb: token count 518 exceeds model limit (512), skipped rather than silently truncated; passage a842ef7e-2925-4db7-bbb4-6a0f4e8a2bde: token count 596 exceeds model limit (512), skipped rather than silently truncated; passage 5519bc81-be55-4067-8a0b-4d3c44665de5: token count 617 exceeds model limit (512), skipped rather than silently truncated; passage 546b0edc-ffac-4fbd-9b97-37881a2f62a3: token count 657 exceeds model limit (512), skipped rather than silently truncated; passage f92401ac-296f-40d1-8ce3-d3a4c6e646ed: token count 624 exceeds model limit (512), skipped rather than silently truncated; passage b86b183b-74f1-4162-b2e4-eb64c79f7449: token count 540 exceeds model limit (512), skipped rather than silently truncated; passage af08cf4a-4a2a-45c3-bb3a-a0e55930512b: token count 558 exceeds model limit (512), skipped rather than silently truncated; passage c4e26054-c4a2-4fbb-8c88-5931c9958168: token count 624 exceeds model limit (512), skipped rather than silently truncated; passage 25d84e9d-60f1-4a68-9658-5664368fac6a: token count 529 exceeds model limit (512), skipped rather than silently truncated; passage 78abd32c-7733-4b3b-9477-015ffaaca279: token count 599 exceeds model limit (512), skipped rather than silently truncated; passage bfe3705d-6e51-498b-88ad-6d6071c9904d: token count 529 exceeds model limit (512), skipped rather than silently truncated; passage 484830d7-a901-418c-b5ce-7b18b3f8916e: token count 585 exceeds model limit (512), skipped rather than silently truncated",b6ee7c05f65d9d325f9516b70880ee03f26c5609159985f4c8cde56c0948f3a9
SBP,a778946b-b598-43d5-80eb-8df78da559c4,193e9acd-c956-4cc4-b752-b92f6a31e4c7,e3c60429-a09c-44d1-8682-6bdf4e7a373e,BAAI/bge-small-en-v1.5,5c38ec7c405ec4b44b94cc5a9bb96e735b38267a,5c38ec7c405ec4b44b94cc5a9bb96e735b38267a,384,204,203,1,0,0,17.494183,COMPLETED_WITH_WARNINGS,"passage bbf754e7-bcee-4040-9e57-68b8fc9d8ed1: token count 557 exceeds model limit (512), skipped rather than silently truncated",b6ee7c05f65d9d325f9516b70880ee03f26c5609159985f4c8cde56c0948f3a9
SDL,67ce190f-2d0c-4c58-ab57-aee35a812471,83f29ed9-339c-410c-bd40-99e1eddbb5ce,62f65130-fc91-4e47-bf75-76a9c280f762,BAAI/bge-small-en-v1.5,5c38ec7c405ec4b44b94cc5a9bb96e735b38267a,5c38ec7c405ec4b44b94cc5a9bb96e735b38267a,384,320,314,6,0,0,24.779787,COMPLETED_WITH_WARNINGS,"passage 63f017eb-ec91-41e7-bc30-e60796648965: token count 562 exceeds model limit (512), skipped rather than silently truncated; passage 2622a84e-7361-40a4-b3fd-d83b1065d31d: token count 566 exceeds model limit (512), skipped rather than silently truncated; passage 9bb61de2-922d-4d7e-b840-a35d24dc4d43: token count 572 exceeds model limit (512), skipped rather than silently truncated; passage 793cb88d-d9fd-4ab4-9e5e-745285fdbfc2: token count 700 exceeds model limit (512), skipped rather than silently truncated; passage f3ef2cda-c54a-415b-9156-e3ec15f1ce65: token count 525 exceeds model limit (512), skipped rather than silently truncated; passage 21808f2c-5d62-40f1-b42c-5b00e4e4e6a1: token count 559 exceeds model limit (512), skipped rather than silently truncated",b6ee7c05f65d9d325f9516b70880ee03f26c5609159985f4c8cde56c0948f3a9
SUR,e5036fd8-c4ab-4c24-a570-300a47c14646,0cfd26fe-adb2-4ead-8d27-566fb95d3f1a,b1d279cc-7a58-495d-b2f7-2419eeb45da6,BAAI/bge-small-en-v1.5,5c38ec7c405ec4b44b94cc5a9bb96e735b38267a,5c38ec7c405ec4b44b94cc5a9bb96e735b38267a,384,2405,2405,0,0,0,45.291467,COMPLETED,,b6ee7c05f65d9d325f9516b70880ee03f26c5609159985f4c8cde56c0948f3a9
KP2,6727add6-a49e-45ee-8153-74bc358cea76,7c80aa25-df96-4c01-b4f4-489ee7532c55,c04391f9-c0ea-4498-ab57-0c2962410570,BAAI/bge-small-en-v1.5,5c38ec7c405ec4b44b94cc5a9bb96e735b38267a,5c38ec7c405ec4b44b94cc5a9bb96e735b38267a,384,497,468,29,0,0,38.448015,COMPLETED_WITH_WARNINGS,"passage ef8f4a96-9236-4f3e-b2d7-c330b9cbae29: token count 769 exceeds model limit (512), skipped rather than silently truncated; passage 2b618b99-cf81-419c-a25c-8046682ea7e1: token count 728 exceeds model limit (512), skipped rather than silently truncated; passage 284358e4-189e-4a41-aed8-07dc82566b15: token count 596 exceeds model limit (512), skipped rather than silently truncated; passage 4cc70794-4965-4039-b3dd-08d0ca34eee7: token count 536 exceeds model limit (512), skipped rather than silently truncated; passage 0960f262-c481-4386-b8f1-825d33d03778: token count 657 exceeds model limit (512), skipped rather than silently truncated; passage 90e22eac-6095-4082-9def-9b4b94ac59bf: token count 653 exceeds model limit (512), skipped rather than silently truncated; passage cec559b7-9f09-41fb-8819-d69fd5e3b81b: token count 653 exceeds model limit (512), skipped rather than silently truncated; passage 3fdbf438-6853-44b9-8492-ec19b91f5ab5: token count 726 exceeds model limit (512), skipped rather than silently truncated; passage e98c4eeb-6d5f-4e18-803d-37812902ef45: token count 781 exceeds model limit (512), skipped rather than silently truncated; passage c27e0b5d-29ec-4de9-8401-5d283c65bd04: token count 665 exceeds model limit (512), skipped rather than silently truncated; passage 4f2e07d7-6eda-4ead-9397-11196d269a49: token count 706 exceeds model limit (512), skipped rather than silently truncated; passage 22b37cd0-69a9-4586-a1ea-6c3b25458749: token count 548 exceeds model limit (512), skipped rather than silently truncated; passage 70662610-152a-4335-91cd-c50931cc1cc7: token count 707 exceeds model limit (512), skipped rather than silently truncated; passage 67816343-114e-4b72-868c-f0d01eb620ea: token count 547 exceeds model limit (512), skipped rather than silently truncated; passage 6d21b97d-909c-455d-9f40-2a0f54e6c0ac: token count 519 exceeds model limit (512), skipped rather than silently truncated; passage 20e557f8-4e61-448d-b01b-5f26f09d326a: token count 623 exceeds model limit (512), skipped rather than silently truncated; passage e453c670-778d-4368-bacf-adfd486c92cb: token count 554 exceeds model limit (512), skipped rather than silently truncated; passage c98ef1cf-0ac2-43ae-b5bd-dfc5e51cfe77: token count 551 exceeds model limit (512), skipped rather than silently truncated; passage d6722707-0e20-40b9-a9a6-c57fdccd6025: token count 720 exceeds model limit (512), skipped rather than silently truncated; passage 6453dde9-1ab7-413a-941e-1dbbad021e07: token count 539 exceeds model limit (512), skipped rather than silently truncated; passage 161c0271-792c-467f-bff1-d951cf72301e: token count 526 exceeds model limit (512), skipped rather than silently truncated; passage ac87bf9c-23fc-4693-a0c5-c4967ccf1f84: token count 657 exceeds model limit (512), skipped rather than silently truncated; passage 7d039a36-519e-430f-9a3e-3d1aca4245ba: token count 590 exceeds model limit (512), skipped rather than silently truncated; passage 180a0de1-09e0-4bb4-8f6e-bcd6e275bdc5: token count 656 exceeds model limit (512), skipped rather than silently truncated; passage f49e14a2-86b0-47ca-a217-a7684096151c: token count 529 exceeds model limit (512), skipped rather than silently truncated; passage 0d2d7afa-621f-40b2-834d-14f118af8bd0: token count 600 exceeds model limit (512), skipped rather than silently truncated; passage fa662841-e8ba-4fe7-a5e3-8e410f5cf8e8: token count 545 exceeds model limit (512), skipped rather than silently truncated; passage 9a8f605d-3a1d-4f6b-b69f-4ad844e7aeae: token count 520 exceeds model limit (512), skipped rather than silently truncated; passage 2e7ce425-1a5a-4af4-849b-a110e38dba10: token count 549 exceeds model limit (512), skipped rather than silently truncated",b6ee7c05f65d9d325f9516b70880ee03f26c5609159985f4c8cde56c0948f3a9
SBP,95435d37-add8-401b-b381-a4b3bca05b56,aeb1f670-7209-46ff-a03a-8513392ed0ac,9fe150b7-5b63-4d1d-8477-2ff94576e6cf,BAAI/bge-small-en-v1.5,5c38ec7c405ec4b44b94cc5a9bb96e735b38267a,5c38ec7c405ec4b44b94cc5a9bb96e735b38267a,384,201,198,3,0,0,15.260017,COMPLETED_WITH_WARNINGS,"passage d6e354fe-8ed1-4c3c-8106-0c9224c1c463: token count 535 exceeds model limit (512), skipped rather than silently truncated; passage 37277cd0-443d-4382-9457-0c3633ac523e: token count 514 exceeds model limit (512), skipped rather than silently truncated; passage 851cf89a-a324-470a-9e9b-752f20e335ed: token count 520 exceeds model limit (512), skipped rather than silently truncated",b6ee7c05f65d9d325f9516b70880ee03f26c5609159985f4c8cde56c0948f3a9
SDL,1bcb0b78-58e8-4ac2-a2ee-0c25ef6364a3,9de91d6d-08a3-47f0-999b-07ad2d0763e4,a4081433-825a-4112-abe3-59a1e665c6f6,BAAI/bge-small-en-v1.5,5c38ec7c405ec4b44b94cc5a9bb96e735b38267a,5c38ec7c405ec4b44b94cc5a9bb96e735b38267a,384,309,305,4,0,0,23.16436,COMPLETED_WITH_WARNINGS,"passage 0f7d1315-88ca-4dce-938a-12eeefc79098: token count 558 exceeds model limit (512), skipped rather than silently truncated; passage bc009070-13de-476c-902e-92ea4f95dc63: token count 753 exceeds model limit (512), skipped rather than silently truncated; passage c29a39e0-897a-4318-ae44-8ce98beb9192: token count 687 exceeds model limit (512), skipped rather than silently truncated; passage 365cd952-8a42-4cf5-b8c5-32647684e5c4: token count 519 exceeds model limit (512), skipped rather than silently truncated",b6ee7c05f65d9d325f9516b70880ee03f26c5609159985f4c8cde56c0948f3a9
SUR,c8ead76a-0251-4736-b4b1-3d7e092a4fce,19de5d83-7e82-4b50-9b6e-de4a51810db1,5aa3452d-1569-4c00-b35d-4cf22b67d9ca,BAAI/bge-small-en-v1.5,5c38ec7c405ec4b44b94cc5a9bb96e735b38267a,5c38ec7c405ec4b44b94cc5a9bb96e735b38267a,384,2440,2440,0,0,0,144.627708,COMPLETED,,b6ee7c05f65d9d325f9516b70880ee03f26c5609159985f4c8cde56c0948f3a9
